pizza_id,order_id,size_id,unit_price,quantity
16,9797,2,16.75,1
16,9825,2,16.75,1
16,9828,2,16.75,1
16,9847,2,16.75,1
16,9867,2,16.75,1
16,9868,2,16.75,1
16,9873,1,21.0,1
16,9894,3,12.75,1
16,10027,2,16.75,1
16,10032,3,12.75,1
16,10054,3,12.75,1
16,10069,2,16.75,1
16,10132,2,16.75,1
16,10186,1,21.0,1
16,10212,2,16.75,1
16,10236,2,16.75,1
16,10238,3,12.75,1
16,10287,2,16.75,1
16,10291,2,16.75,1
16,10312,3,12.75,1
16,10342,3,12.75,1
16,10344,2,16.75,1
16,10345,3,12.75,1
16,10348,2,16.75,1
16,10350,2,16.75,1
16,10384,2,16.75,1
16,10420,2,16.75,1
16,10429,2,16.75,1
16,10509,1,21.0,1
16,10555,3,12.75,1
16,10565,2,16.75,1
16,10574,2,16.75,1
16,10597,2,16.75,1
16,10641,3,12.75,1
16,10674,1,21.0,1
16,10696,1,21.0,1
16,10699,2,16.75,1
16,10736,3,12.75,1
16,10756,1,21.0,1
16,10760,2,16.75,1
16,10760,3,12.75,1
16,10765,2,16.75,1
16,10767,1,21.0,1
16,10789,3,12.75,1
16,10818,2,16.75,1
16,10840,2,16.75,1
16,10929,2,16.75,1
16,10942,3,12.75,1
16,10970,2,16.75,1
16,10980,2,16.75,1
16,10983,2,16.75,1
16,10986,2,16.75,1
16,11024,2,16.75,1
16,11027,2,16.75,1
16,11038,1,21.0,1
16,11038,2,16.75,1
16,11062,2,16.75,1
16,11083,2,16.75,1
16,11102,2,16.75,1
16,11120,1,21.0,1
16,11140,2,16.75,1
16,11150,3,12.75,1
16,11176,3,12.75,1
16,11190,2,16.75,1
16,11256,1,21.0,1
16,11279,2,16.75,1
16,11392,2,16.75,1
16,11478,3,12.75,1
16,11491,1,21.0,1
16,11514,3,12.75,1
16,11533,1,21.0,1
16,11581,1,21.0,1
16,11626,2,16.75,1
16,11654,3,12.75,1
16,11664,1,21.0,1
16,11712,3,12.75,1
16,11715,2,16.75,1
16,11719,1,21.0,1
16,11770,1,21.0,1
16,11796,3,12.75,1
16,11802,2,16.75,1
16,11833,2,16.75,1
16,11855,2,16.75,1
16,11869,1,21.0,1
16,11888,3,12.75,1
16,11890,2,16.75,1
16,11892,3,12.75,1
16,11913,2,16.75,1
16,11920,2,16.75,1
16,11955,2,16.75,2
16,11976,1,21.0,1
16,11979,1,21.0,1
16,12019,1,21.0,1
16,12023,3,12.75,1
16,12025,3,12.75,1
16,12031,1,21.0,1
16,12046,2,16.75,1
16,12119,3,12.75,1
16,12132,3,12.75,1
16,12172,2,16.75,1
16,12214,1,21.0,1
16,12236,2,16.75,1
16,12257,2,16.75,1
16,12266,3,12.75,1
16,12323,1,21.0,1
16,12351,2,16.75,1
16,12382,2,16.75,1
16,12428,3,12.75,1
16,12432,2,16.75,1
16,12476,3,12.75,1
16,12479,2,16.75,1
16,12509,3,12.75,1
16,12616,2,16.75,1
16,12689,2,16.75,1
16,12721,2,16.75,1
16,12750,2,16.75,1
16,12789,3,12.75,1
16,12791,1,21.0,1
16,12836,2,16.75,1
16,12844,2,16.75,1
16,12915,2,16.75,1
16,12940,2,16.75,1
16,12959,2,16.75,1
16,12977,1,21.0,1
16,12981,2,16.75,1
16,13001,3,12.75,1
16,13070,3,12.75,1
16,13104,1,21.0,1
16,13108,3,12.75,1
16,13174,2,16.75,1
16,13209,3,12.75,1
16,13235,2,16.75,1
16,13239,3,12.75,1
16,13251,1,21.0,1
16,13270,2,16.75,1
16,13300,2,16.75,1
16,13310,1,21.0,1
16,13312,2,16.75,1
16,13314,1,21.0,1
16,13352,1,21.0,1
16,13361,1,21.0,1
16,13374,2,16.75,1
16,13376,3,12.75,1
16,13403,1,21.0,1
16,13444,3,12.75,1
16,13449,1,21.0,1
16,13478,1,21.0,1
16,13481,3,12.75,1
16,13487,2,16.75,1
16,13510,3,12.75,1
16,13531,3,12.75,1
16,13535,2,16.75,1
16,13583,2,16.75,1
16,13596,1,21.0,1
16,13621,2,16.75,1
16,13624,3,12.75,1
16,13646,2,16.75,1
16,13695,2,16.75,1
16,13699,1,21.0,1
16,13723,2,16.75,1
16,13782,1,21.0,1
16,13788,2,16.75,1
16,13817,3,12.75,1
16,13867,3,12.75,1
16,13898,1,21.0,1
16,13917,1,21.0,1
16,13963,2,16.75,1
16,13979,3,12.75,1
16,14011,3,12.75,1
16,14016,2,16.75,1
16,14020,1,21.0,1
16,14043,2,16.75,1
16,14052,3,12.75,1
16,14061,1,21.0,1
16,14081,1,21.0,1
16,14186,3,12.75,1
16,14244,3,12.75,1
16,14256,2,16.75,1
16,14263,3,12.75,1
16,14304,1,21.0,1
16,14314,2,16.75,1
16,14316,2,16.75,1
16,14332,2,16.75,1
16,14332,3,12.75,1
16,14366,3,12.75,1
16,14369,2,16.75,1
16,14378,3,12.75,1
16,14380,2,16.75,1
16,14383,2,16.75,1
16,14430,2,16.75,1
16,14508,2,16.75,1
16,14520,2,16.75,1
16,14558,3,12.75,1
16,14583,1,21.0,1
16,14583,3,12.75,1
16,14644,3,12.75,1
16,14646,2,16.75,1
16,14715,1,21.0,1
16,14785,3,12.75,1
16,14819,2,16.75,1
16,14869,3,12.75,1
16,14885,2,16.75,1
16,14887,3,12.75,1
16,14909,3,12.75,1
16,14919,2,16.75,1
16,14965,3,12.75,1
16,14998,2,16.75,1
16,15013,3,12.75,1
16,15024,2,16.75,1
16,15037,2,16.75,1
16,15045,2,16.75,2
16,15067,2,16.75,1
16,15089,3,12.75,1
16,15100,2,16.75,1
16,15105,2,16.75,1
16,15111,2,16.75,1
16,15127,2,16.75,1
16,15132,2,16.75,1
16,15141,3,12.75,1
16,15147,2,16.75,1
16,15218,3,12.75,1
16,15238,3,12.75,1
16,15242,1,21.0,1
16,15271,1,21.0,1
16,15321,3,12.75,1
16,15362,2,16.75,1
16,15385,2,16.75,1
16,15423,2,16.75,1
16,15424,1,21.0,1
16,15444,2,16.75,1
16,15454,2,16.75,1
16,15496,2,16.75,1
16,15496,3,12.75,1
16,15554,2,16.75,1
16,15577,1,21.0,1
16,15619,1,21.0,1
16,15642,3,12.75,1
16,15649,1,21.0,1
16,15652,2,16.75,1
16,15666,2,16.75,1
16,15669,2,16.75,1
16,15683,3,12.75,1
16,15779,1,21.0,1
16,15826,2,16.75,1
16,15854,2,16.75,1
16,15856,2,16.75,1
16,15903,3,12.75,1
16,15924,3,12.75,1
16,15944,2,16.75,1
16,15964,2,16.75,1
16,15967,2,16.75,1
16,15996,3,12.75,1
16,16000,1,21.0,1
16,16006,1,21.0,1
16,16006,3,12.75,1
16,16018,1,21.0,1
16,16021,2,16.75,1
16,16039,2,16.75,1
16,16050,2,16.75,1
16,16050,3,12.75,1
16,16127,2,16.75,2
16,16160,2,16.75,1
16,16190,3,12.75,1
16,16299,3,12.75,1
16,16301,2,16.75,1
16,16303,2,16.75,1
16,16314,2,16.75,1
16,16320,2,16.75,1
16,16337,2,16.75,1
16,16359,3,12.75,1
16,16380,2,16.75,1
16,16386,1,21.0,1
16,16402,3,12.75,1
16,16414,2,16.75,1
16,16426,3,12.75,1
16,16451,3,12.75,1
16,16455,1,21.0,1
16,16456,2,16.75,1
16,16461,1,21.0,1
16,16468,2,16.75,1
16,16486,3,12.75,1
16,16537,3,12.75,1
16,16541,2,16.75,1
16,16549,3,12.75,1
16,16575,3,12.75,1
16,16638,2,16.75,1
16,16648,1,21.0,1
16,16673,2,16.75,1
16,16698,2,16.75,1
16,16745,2,16.75,1
16,16785,2,16.75,1
16,16789,3,12.75,1
16,16802,3,12.75,1
16,16831,2,16.75,1
16,16847,1,21.0,1
16,16872,2,16.75,1
16,16891,2,16.75,1
16,16899,2,16.75,1
16,16907,1,21.0,1
16,16950,3,12.75,1
16,16970,1,21.0,1
16,16979,3,12.75,1
16,16982,2,16.75,1
16,16987,1,21.0,1
16,16994,3,12.75,1
16,17017,1,21.0,1
16,17027,1,21.0,1
16,17037,3,12.75,1
16,17104,1,21.0,1
16,17112,1,21.0,1
16,17133,2,16.75,1
16,17159,1,21.0,1
16,17171,3,12.75,1
16,17180,2,16.75,1
16,17194,3,12.75,1
16,17208,2,16.75,1
16,17211,2,16.75,1
16,17217,1,21.0,1
16,17236,2,16.75,1
16,17241,2,16.75,1
16,17257,2,16.75,1
16,17279,3,12.75,1
16,17285,1,21.0,1
16,17291,3,12.75,1
16,17292,1,21.0,1
16,17300,2,16.75,1
16,17332,3,12.75,1
16,17340,2,16.75,1
16,17358,2,16.75,1
16,17360,3,12.75,1
16,17375,3,12.75,1
16,17409,2,16.75,1
16,17414,3,12.75,1
16,17454,3,12.75,1
16,17464,2,16.75,1
16,17498,2,16.75,1
16,17571,2,16.75,1
16,17614,3,12.75,1
16,17688,2,16.75,1
16,17744,2,16.75,1
16,17766,2,16.75,1
16,17773,2,16.75,1
16,17835,2,16.75,1
16,17841,2,16.75,1
16,17871,3,12.75,1
16,17913,1,21.0,1
16,17921,2,16.75,1
16,17944,2,16.75,1
16,18017,3,12.75,1
16,18100,3,12.75,1
16,18149,1,21.0,1
16,18151,3,12.75,1
16,18222,2,16.75,1
16,18227,2,16.75,1
16,18228,2,16.75,1
16,18232,2,16.75,1
16,18248,1,21.0,1
16,18253,3,12.75,1
16,18257,3,12.75,1
16,18280,2,16.75,1
16,18324,3,12.75,1
16,18386,1,21.0,1
16,18425,1,21.0,1
16,18476,3,12.75,1
16,18484,1,21.0,1
16,18503,2,16.75,1
16,18543,2,16.75,1
16,18558,3,12.75,1
16,18572,3,12.75,1
16,18596,2,16.75,1
16,18638,3,12.75,1
16,18646,2,16.75,1
16,18682,2,16.75,1
16,18762,1,21.0,1
16,18878,1,21.0,1
16,18879,3,12.75,1
16,18910,2,16.75,1
16,18922,2,16.75,1
16,18923,3,12.75,1
16,18954,1,21.0,1
16,18957,2,16.75,1
16,18963,3,12.75,1
16,19062,3,12.75,1
16,19120,3,12.75,1
16,19123,3,12.75,1
16,19125,3,12.75,1
16,19129,1,21.0,1
16,19135,2,16.75,1
16,19154,2,16.75,1
16,19167,3,12.75,1
16,19172,2,16.75,1
16,19173,2,16.75,1
16,19190,1,21.0,1
16,19198,3,12.75,1
16,19251,2,16.75,1
16,19258,2,16.75,1
16,19285,2,16.75,1
16,19310,2,16.75,1
16,19326,3,12.75,1
16,19336,1,21.0,1
16,19357,3,12.75,1
16,19365,1,21.0,1
16,19389,1,21.0,1
16,19392,2,16.75,1
16,19433,2,16.75,1
16,19440,3,12.75,1
16,19473,3,12.75,1
16,19499,2,16.75,1
16,19507,2,16.75,1
16,19535,2,16.75,1
16,19549,2,16.75,1
16,19575,1,21.0,1
16,19596,2,16.75,1
16,19617,3,12.75,1
16,19618,3,12.75,1
16,19651,3,12.75,1
16,19662,1,21.0,1
16,19687,2,16.75,1
16,19710,1,21.0,1
16,19715,2,16.75,1
16,19782,2,16.75,1
16,19796,2,16.75,1
16,19818,2,16.75,1
16,19819,2,16.75,1
16,19844,2,16.75,1
16,19845,3,12.75,1
16,19856,2,16.75,1
16,19864,2,16.75,1
16,19895,2,16.75,1
16,19909,3,12.75,1
16,19955,2,16.75,1
16,19988,3,12.75,1
16,20048,3,12.75,1
16,20071,2,16.75,1
16,20075,2,16.75,1
16,20075,3,12.75,1
16,20094,1,21.0,1
16,20128,3,12.75,1
16,20153,2,16.75,1
16,20169,2,16.75,1
16,20177,3,12.75,1
16,20250,3,12.75,1
16,20259,2,16.75,1
16,20263,2,16.75,1
16,20310,2,16.75,1
16,20316,3,12.75,1
16,20330,3,12.75,1
16,20354,1,21.0,1
16,20376,2,16.75,1
16,20381,3,12.75,1
16,20397,3,12.75,1
16,20439,1,21.0,1
16,20442,2,16.75,1
16,20447,2,16.75,1
16,20450,2,16.75,1
16,20459,2,16.75,1
16,20467,2,16.75,1
16,20467,3,12.75,1
16,20481,2,16.75,1
16,20494,2,16.75,1
16,20543,3,12.75,1
16,20580,1,21.0,1
16,20631,3,12.75,1
16,20634,2,16.75,1
16,20635,1,21.0,1
16,20654,2,16.75,1
16,20672,2,16.75,1
16,20702,1,21.0,1
16,20710,1,21.0,1
16,20710,2,16.75,1
16,20710,3,12.75,1
16,20715,2,16.75,1
16,20755,2,16.75,1
16,20784,3,12.75,1
16,20800,2,16.75,1
16,20819,2,16.75,1
16,20842,2,16.75,1
16,20842,3,12.75,1
16,20851,2,16.75,1
16,20858,2,16.75,1
16,20864,2,16.75,1
16,20874,3,12.75,1
16,20887,3,12.75,1
16,20901,3,12.75,1
16,20912,1,21.0,1
16,20946,2,16.75,1
16,20984,1,21.0,1
16,20991,3,12.75,1
16,21015,3,12.75,1
16,21027,1,21.0,1
16,21038,2,16.75,1
16,21053,2,16.75,1
16,21064,2,16.75,1
16,21135,1,21.0,1
16,21189,3,12.75,1
16,21209,2,16.75,1
16,21249,2,16.75,1
16,21251,1,21.0,1
16,21272,2,16.75,1
16,21275,3,12.75,1
16,21290,1,21.0,1
16,21326,2,16.75,1
17,17,2,16.0,2
17,56,1,20.25,1
17,75,1,20.25,1
17,137,1,20.25,1
17,148,3,12.0,1
17,157,2,16.0,1
17,267,1,20.25,1
17,328,1,20.25,1
17,335,1,20.25,1
17,363,1,20.25,1
17,365,1,20.25,1
17,384,2,16.0,1
17,388,2,16.0,1
17,410,2,16.0,1
17,500,2,16.0,1
17,515,1,20.25,1
17,543,2,16.0,1
17,564,3,12.0,1
17,582,1,20.25,1
17,589,2,16.0,1
17,600,2,16.0,1
17,633,1,20.25,1
17,665,3,12.0,1
17,679,1,20.25,1
17,704,1,20.25,1
17,713,3,12.0,1
17,745,2,16.0,1
17,864,2,16.0,1
17,886,1,20.25,1
17,892,1,20.25,1
17,967,2,16.0,1
17,975,1,20.25,1
17,978,1,20.25,1
17,1000,1,20.25,1
17,1021,3,12.0,1
17,1035,3,12.0,1
17,1086,1,20.25,1
17,1088,1,20.25,1
17,1096,1,20.25,1
17,1096,3,12.0,1
17,1099,3,12.0,1
17,1145,2,16.0,1
17,1198,3,12.0,1
17,1212,3,12.0,1
17,1236,1,20.25,1
17,1238,3,12.0,1
17,1253,1,20.25,1
17,1265,2,16.0,1
17,1297,3,12.0,1
17,1377,2,16.0,1
17,1425,1,20.25,1
17,1452,3,12.0,1
17,1459,2,16.0,1
17,1461,1,20.25,1
17,1490,1,20.25,1
17,1504,1,20.25,1
17,1530,3,12.0,1
17,1534,3,12.0,1
17,1589,2,16.0,1
17,1606,2,16.0,1
17,1609,1,20.25,1
17,1685,1,20.25,2
17,1685,3,12.0,1
17,1750,2,16.0,1
17,1756,3,12.0,1
17,1837,2,16.0,1
17,1946,3,12.0,2
17,2037,3,12.0,1
17,2064,3,12.0,1
17,2080,1,20.25,1
17,2107,1,20.25,1
17,2126,3,12.0,1
17,2188,1,20.25,1
17,2201,1,20.25,1
17,2219,1,20.25,1
17,2220,3,12.0,1
17,2304,1,20.25,1
17,2312,3,12.0,1
17,2339,3,12.0,1
17,2346,1,20.25,1
17,2395,3,12.0,1
17,2407,1,20.25,1
17,2452,3,12.0,1
17,2505,2,16.0,1
17,2523,2,16.0,1
17,2547,2,16.0,1
17,2589,1,20.25,1
17,2700,2,16.0,1
17,2736,1,20.25,1
17,2769,1,20.25,1
17,2773,1,20.25,1
17,2780,1,20.25,1
17,2808,1,20.25,1
17,2811,3,12.0,1
17,2813,1,20.25,1
17,2825,1,20.25,1
17,2895,2,16.0,1
17,2919,3,12.0,1
17,2944,2,16.0,1
17,2967,2,16.0,1
17,2983,1,20.25,1
17,3018,1,20.25,1
17,3035,1,20.25,1
17,3053,1,20.25,1
17,3063,1,20.25,1
17,3067,1,20.25,1
17,3075,2,16.0,1
17,3078,3,12.0,1
17,3086,2,16.0,1
17,3096,1,20.25,1
17,3133,1,20.25,1
17,3176,3,12.0,1
17,3363,1,20.25,1
17,3380,1,20.25,1
17,3384,2,16.0,1
17,3399,2,16.0,1
17,3415,2,16.0,1
17,3426,3,12.0,1
17,3430,1,20.25,1
17,3438,3,12.0,1
17,3445,2,16.0,1
17,3448,3,12.0,1
17,3467,3,12.0,1
17,3492,1,20.25,1
17,3497,2,16.0,1
17,3499,3,12.0,1
17,3510,3,12.0,1
17,3511,3,12.0,1
17,3514,1,20.25,1
17,3515,1,20.25,1
17,3536,1,20.25,1
17,3560,1,20.25,1
17,3567,1,20.25,1
17,3589,2,16.0,1
17,3625,1,20.25,1
17,3663,2,16.0,1
17,3685,1,20.25,1
17,3698,1,20.25,1
17,3723,3,12.0,1
17,3730,3,12.0,1
17,3739,2,16.0,1
17,3748,3,12.0,1
17,3770,1,20.25,1
17,3771,2,16.0,1
17,3818,2,16.0,1
17,3860,3,12.0,1
17,3969,2,16.0,1
17,3976,3,12.0,1
17,3999,3,12.0,1
17,4001,3,12.0,1
17,4005,3,12.0,1
17,4027,1,20.25,1
17,4086,1,20.25,1
17,4095,3,12.0,1
17,4122,2,16.0,1
17,4131,3,12.0,1
17,4150,1,20.25,1
17,4176,1,20.25,1
17,4220,1,20.25,1
17,4249,3,12.0,1
17,4282,1,20.25,1
17,4364,3,12.0,1
17,4435,2,16.0,1
17,4437,2,16.0,1
17,4485,1,20.25,1
17,4502,3,12.0,1
17,4526,1,20.25,1
17,4563,3,12.0,1
17,4580,1,20.25,2
17,4583,1,20.25,1
17,4642,3,12.0,1
17,4644,2,16.0,1
17,4655,1,20.25,1
17,4708,3,12.0,1
17,4809,2,16.0,1
17,4814,1,20.25,1
17,4817,2,16.0,1
17,4825,2,16.0,1
17,4836,3,12.0,1
17,4846,1,20.25,1
17,4954,1,20.25,1
17,4974,1,20.25,1
17,4987,1,20.25,1
17,4988,2,16.0,1
17,5006,1,20.25,1
17,5034,2,16.0,1
17,5057,1,20.25,1
17,5100,1,20.25,1
17,5118,1,20.25,1
17,5129,2,16.0,1
17,5152,2,16.0,1
17,5165,3,12.0,1
17,5191,3,12.0,1
17,5198,1,20.25,1
17,5205,1,20.25,1
17,5212,3,12.0,1
17,5213,1,20.25,1
17,5215,1,20.25,1
17,5234,3,12.0,1
17,5251,3,12.0,1
17,5270,3,12.0,1
17,5277,1,20.25,1
17,5297,1,20.25,1
17,5309,3,12.0,1
17,5332,3,12.0,1
17,5358,1,20.25,1
17,5368,1,20.25,1
17,5394,3,12.0,1
17,5487,1,20.25,1
17,5512,3,12.0,1
17,5513,3,12.0,1
17,5524,1,20.25,1
17,5527,3,12.0,1
17,5533,2,16.0,1
17,5596,1,20.25,1
17,5603,3,12.0,1
17,5615,2,16.0,1
17,5625,2,16.0,1
17,5668,2,16.0,1
17,5697,2,16.0,1
17,5699,2,16.0,1
17,5705,2,16.0,1
17,5717,1,20.25,1
17,5734,1,20.25,1
17,5764,3,12.0,1
17,5777,3,12.0,1
17,5780,2,16.0,1
17,5811,2,16.0,1
17,5813,2,16.0,1
17,5836,3,12.0,1
17,5838,3,12.0,1
17,5896,3,12.0,1
17,5926,3,12.0,1
17,5937,3,12.0,1
17,5945,3,12.0,1
17,5949,2,16.0,1
17,5965,1,20.25,1
17,5966,1,20.25,1
17,5981,3,12.0,1
17,6013,1,20.25,1
17,6015,3,12.0,1
17,6066,2,16.0,1
17,6085,3,12.0,1
17,6099,1,20.25,1
17,6106,3,12.0,1
17,6130,1,20.25,1
17,6144,1,20.25,1
17,6145,3,12.0,1
17,6161,1,20.25,1
17,6195,2,16.0,1
17,6223,2,16.0,2
17,6243,2,16.0,1
17,6252,3,12.0,1
17,6280,3,12.0,1
17,6283,1,20.25,1
17,6311,1,20.25,1
17,6333,2,16.0,1
17,6335,2,16.0,1
17,6451,1,20.25,1
17,6453,1,20.25,1
17,6459,1,20.25,1
17,6472,2,16.0,1
17,6497,2,16.0,1
17,6510,1,20.25,1
17,6510,3,12.0,1
17,6527,1,20.25,1
17,6546,3,12.0,1
17,6554,3,12.0,1
17,6568,2,16.0,1
17,6586,3,12.0,1
17,6608,3,12.0,1
17,6616,1,20.25,1
17,6622,3,12.0,1
17,6687,1,20.25,1
17,6794,1,20.25,1
17,6797,3,12.0,1
17,6800,2,16.0,1
17,6810,2,16.0,1
17,6816,3,12.0,1
17,6871,2,16.0,1
17,7000,1,20.25,1
17,7015,2,16.0,1
17,7024,3,12.0,1
17,7106,1,20.25,1
17,7119,3,12.0,1
17,7174,2,16.0,1
17,7180,3,12.0,1
17,7186,2,16.0,1
17,7190,1,20.25,1
17,7201,3,12.0,1
17,7205,1,20.25,1
17,7261,3,12.0,1
17,7280,1,20.25,1
17,7282,2,16.0,1
17,7328,3,12.0,1
17,7363,1,20.25,1
17,7369,1,20.25,1
17,7429,3,12.0,1
17,7441,3,12.0,1
17,7465,3,12.0,1
17,7476,2,16.0,1
17,7508,3,12.0,1
17,7523,2,16.0,1
17,7533,1,20.25,1
17,7587,3,12.0,1
17,7602,2,16.0,1
17,7624,3,12.0,1
17,7659,2,16.0,1
17,7706,3,12.0,1
17,7709,1,20.25,1
17,7723,3,12.0,1
17,7728,2,16.0,1
17,7734,2,16.0,1
17,7734,3,12.0,1
17,7736,3,12.0,1
17,7769,1,20.25,1
17,7782,1,20.25,1
17,7784,2,16.0,1
17,7792,1,20.25,1
17,7804,2,16.0,1
17,7823,2,16.0,1
17,7838,2,16.0,1
17,7844,3,12.0,1
17,7852,2,16.0,1
17,7857,3,12.0,1
17,7866,2,16.0,1
17,8002,1,20.25,1
17,8040,1,20.25,1
17,8071,3,12.0,1
17,8073,1,20.25,1
17,8093,2,16.0,1
17,8100,2,16.0,1
17,8129,2,16.0,1
17,8130,1,20.25,1
17,8143,1,20.25,1
17,8159,1,20.25,1
17,8231,2,16.0,1
17,8251,1,20.25,1
17,8286,2,16.0,1
17,8293,2,16.0,1
17,8369,1,20.25,1
17,8378,1,20.25,2
17,8406,3,12.0,1
17,8411,1,20.25,1
17,8424,2,16.0,1
17,8437,3,12.0,1
17,8454,1,20.25,1
17,8476,1,20.25,1
17,8559,2,16.0,1
17,8575,3,12.0,1
17,8578,2,16.0,1
17,8602,3,12.0,1
17,8641,1,20.25,1
17,8647,2,16.0,1
17,8673,3,12.0,1
17,8689,2,16.0,1
17,8694,1,20.25,1
17,8696,2,16.0,1
17,8701,2,16.0,1
17,8710,2,16.0,1
17,8716,1,20.25,1
17,8723,2,16.0,1
17,8751,2,16.0,1
17,8757,3,12.0,1
17,8805,1,20.25,1
17,8853,3,12.0,1
17,8854,1,20.25,1
17,8857,2,16.0,1
17,8858,1,20.25,1
17,8890,3,12.0,1
17,8894,2,16.0,1
17,8917,1,20.25,1
17,8936,1,20.25,1
17,8960,3,12.0,1
17,8994,1,20.25,1
17,8999,3,12.0,1
17,9042,3,12.0,1
17,9052,1,20.25,1
17,9076,3,12.0,1
17,9079,3,12.0,1
17,9085,1,20.25,1
17,9085,3,12.0,1
17,9187,2,16.0,1
17,9236,3,12.0,1
17,9244,1,20.25,1
17,9341,1,20.25,1
17,9342,2,16.0,1
17,9364,2,16.0,1
17,9370,1,20.25,1
17,9388,1,20.25,1
17,9461,1,20.25,1
17,9480,3,12.0,1
17,9505,2,16.0,1
17,9515,3,12.0,1
17,9525,3,12.0,1
17,9527,2,16.0,1
17,9561,3,12.0,1
17,9575,1,20.25,1
17,9637,3,12.0,1
17,9644,1,20.25,1
17,9661,1,20.25,1
17,9663,2,16.0,1
17,9672,2,16.0,1
17,9697,2,16.0,1
17,9745,2,16.0,1
17,9754,2,16.0,1
17,9764,2,16.0,1
17,9770,1,20.25,1
17,9861,3,12.0,1
17,9862,1,20.25,1
17,9871,1,20.25,1
17,9875,3,12.0,1
17,9878,2,16.0,1
17,9879,2,16.0,1
17,9894,1,20.25,1
17,9902,1,20.25,1
17,9913,2,16.0,1
17,9944,3,12.0,1
17,9946,3,12.0,1
17,10006,3,12.0,1
17,10038,2,16.0,1
17,10044,1,20.25,1
17,10047,1,20.25,1
17,10081,1,20.25,1
17,10096,1,20.25,1
17,10112,2,16.0,1
17,10172,2,16.0,1
17,10179,2,16.0,1
17,10192,3,12.0,1
17,10230,3,12.0,1
17,10240,1,20.25,1
17,10261,1,20.25,1
17,10278,1,20.25,1
17,10298,2,16.0,1
17,10298,3,12.0,1
17,10412,3,12.0,1
17,10421,3,12.0,1
17,10448,1,20.25,1
17,10503,3,12.0,1
17,10520,2,16.0,1
17,10525,1,20.25,1
17,10533,2,16.0,1
17,10553,2,16.0,1
17,10558,3,12.0,1
17,10587,1,20.25,1
17,10659,3,12.0,1
17,10684,3,12.0,1
17,10705,1,20.25,1
17,10713,1,20.25,1
17,10736,2,16.0,1
17,10761,3,12.0,1
17,10801,3,12.0,1
17,10847,2,16.0,1
17,10877,2,16.0,1
17,10889,3,12.0,1
17,10906,1,20.25,1
17,10915,1,20.25,1
17,10931,1,20.25,1
17,10935,3,12.0,1
17,10941,2,16.0,1
17,10958,2,16.0,1
17,10963,1,20.25,1
17,10996,2,16.0,1
17,11014,1,20.25,1
17,11055,1,20.25,1
17,11060,2,16.0,1
17,11073,1,20.25,1
17,11079,1,20.25,1
17,11096,2,16.0,1
17,11107,1,20.25,1
17,11117,1,20.25,1
17,11128,1,20.25,1
17,11146,3,12.0,1
17,11233,1,20.25,1
17,11240,2,16.0,1
17,11245,3,12.0,1
17,11292,3,12.0,1
17,11300,1,20.25,1
17,11348,1,20.25,1
17,11393,1,20.25,1
17,11395,1,20.25,1
17,11428,3,12.0,1
17,11465,1,20.25,1
17,11480,2,16.0,1
17,11527,3,12.0,1
17,11539,3,12.0,1
17,11544,1,20.25,1
17,11546,1,20.25,1
17,11589,1,20.25,1
17,11595,1,20.25,1
17,11655,1,20.25,1
17,11687,1,20.25,1
17,11711,3,12.0,1
17,11714,1,20.25,1
17,11735,2,16.0,1
17,11742,3,12.0,1
17,11777,3,12.0,1
17,11778,1,20.25,1
17,11896,2,16.0,1
17,11907,2,16.0,1
17,11921,1,20.25,1
17,11927,2,16.0,1
17,11932,3,12.0,1
17,11955,1,20.25,1
17,11966,2,16.0,1
17,11996,2,16.0,1
17,12027,2,16.0,1
17,12035,3,12.0,1
17,12041,3,12.0,1
17,12043,3,12.0,1
17,12045,2,16.0,1
17,12064,2,16.0,1
17,12086,3,12.0,1
17,12108,1,20.25,1
17,12142,1,20.25,1
17,12146,1,20.25,1
17,12161,1,20.25,1
17,12166,1,20.25,1
17,12268,1,20.25,1
17,12290,2,16.0,1
17,12306,3,12.0,1
17,12308,2,16.0,1
17,12317,3,12.0,1
17,12323,2,16.0,1
17,12337,3,12.0,1
17,12359,3,12.0,1
17,12360,2,16.0,1
17,12377,2,16.0,1
17,12467,1,20.25,1
17,12472,1,20.25,1
17,12490,3,12.0,1
17,12507,2,16.0,1
17,12538,3,12.0,1
17,12540,2,16.0,1
17,12560,2,16.0,1
17,12590,1,20.25,1
17,12674,1,20.25,1
17,12724,3,12.0,1
17,12756,3,12.0,1
17,12808,2,16.0,1
17,12844,1,20.25,1
17,12880,2,16.0,1
17,12885,1,20.25,1
17,12907,1,20.25,1
17,12919,2,16.0,1
17,12928,1,20.25,2
17,13013,1,20.25,1
17,13019,3,12.0,1
17,13047,3,12.0,1
17,13057,3,12.0,1
17,13069,2,16.0,1
17,13072,3,12.0,1
17,13114,3,12.0,1
17,13134,3,12.0,1
17,13137,1,20.25,1
17,13138,3,12.0,1
17,13176,1,20.25,1
17,13184,3,12.0,1
17,13255,2,16.0,1
17,13261,1,20.25,1
17,13280,1,20.25,1
17,13283,3,12.0,1
17,13322,1,20.25,1
17,13333,3,12.0,1
17,13336,1,20.25,1
17,13394,1,20.25,1
17,13395,2,16.0,1
17,13402,1,20.25,1
17,13411,3,12.0,1
17,13443,1,20.25,1
17,13466,3,12.0,1
17,13506,1,20.25,1
17,13555,3,12.0,1
17,13567,1,20.25,1
17,13580,1,20.25,1
